"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Apr 13 2012","2456031","356011201","360.23","2.55e-7","2.80e-8","-1.99","0","78.36","1e-8","0","bin193.log"
"Apr 20 2012","2456038","356616001","499.73","3.80e-7","3.80e-8","-1.99","0","72.89","1e-8","0","bin194.log"
"Apr 27 2012","2456045","357220801","679.41","3.96e-7","3.30e-8","-1.99","0","67.26","1e-8","0","bin195.log"
"May 04 2012","2456053","357825601","765.32","4.40e-7","3.40e-8","-1.99","0","61.46","1e-8","0","bin196.log"
"May 11 2012","2456060","358430401","582.99","3.45e-7","3.20e-8","-1.99","0","55.49","1e-8","0","bin197.log"
"May 18 2012","2456067","359035201","358.96","2.55e-7","2.90e-8","-1.99","0","49.36","1e-8","0","bin198.log"
"May 25 2012","2456074","359640001","810.81","4.25e-7","3.30e-8","-1.99","0","43.11","1e-8","0","bin199.log"
"Jun 01 2012","2456080","360244801","603.15","3.61e-7","3.40e-8","-1.99","0","36.81","1e-8","0","bin200.log"
"Jun 08 2012","2456087","360849601","464.69","3.24e-7","3.20e-8","-1.99","0","30.58","1e-8","0","bin201.log"
"Jun 15 2012","2456094","361454401","223.4","2.02e-7","2.80e-8","-1.99","0","24.64","1e-8","0","bin202.log"
"Jun 22 2012","2456101","362059201","448.9","2.98e-7","3.00e-8","-1.99","0","19.45","1e-8","0","bin203.log"
"Jun 29 2012","2456108","362664001","577.11","3.86e-7","3.30e-8","-1.99","0","15.94","1e-8","0","bin204.log"
"Jul 06 2012","2456116","363268801","1368.3","6.39e-7","3.70e-8","-1.99","0","15.41","1e-8","0","bin205.log"
"Jul 13 2012","2456123","363873601","381.41","3.16e-7","3.30e-8","-1.99","0","18.15","1e-8","0","bin206.log"
"Jul 20 2012","2456130","364478401","270.51","2.52e-7","3.00e-8","-1.99","0","23.00","1e-8","0","bin207.log"
"Jul 27 2012","2456137","365083201","363.1","2.98e-7","3.20e-8","-1.99","0","28.89","1e-8","0","bin208.log"
"Aug 03 2012","2456143","365688001","1587.98","8.06e-7","4.50e-8","-1.99","0","35.26","1e-8","0","bin209.log"
"Aug 10 2012","2456150","366292801","456.96","3.19e-7","3.10e-8","-1.99","0","41.85","1e-8","0","bin210.log"
"Aug 17 2012","2456157","366897601","894.92","5.38e-7","4.00e-8","-1.99","0","48.55","1e-8","0","bin211.log"
"Aug 24 2012","2456164","367502401","437.46","3.26e-7","3.20e-8","-1.99","0","55.30","1e-8","0","bin212.log"
"Aug 31 2012","2456171","368107201","334.73","2.78e-7","3.10e-8","-1.99","0","62.08","1e-8","0","bin213.log"
"Sep 07 2012","2456177","368712001","1032.34","5.98e-7","4.10e-8","-1.99","0","68.86","1e-8","0","bin214.log"
"Sep 14 2012","2456184","369316801","1094.41","6.34e-7","4.40e-8","-1.99","0","75.66","1e-8","0","bin215.log"
"Sep 21 2012","2456191","369921601","345.89","2.64e-7","2.80e-8","-1.99","0","82.48","1e-8","0","bin216.log"
"Sep 28 2012","2456198","370526401","1072.78","4.02e-7","2.60e-8","-1.99","0","89.32","1e-8","0","bin217.log"
"Oct 05 2012","2456206","371131201","362.33","2.65e-7","3.00e-8","-1.99","0","96.20","1e-8","0","bin218.log"
"Oct 12 2012","2456213","371736001","454.59","3.18e-7","3.00e-8","-1.99","0","103.12","1e-8","0","bin219.log"
"Oct 19 2012","2456220","372340801","135.98","1.42e-7","2.30e-8","-1.99","0","110.07","1e-8","0","bin220.log"
"Oct 26 2012","2456227","372945601","232","2.19e-7","2.90e-8","-1.99","0","117.05","1e-8","0","bin221.log"
"Nov 02 2012","2456233","373550401","430.33","3.06e-7","3.20e-8","-1.99","0","124.03","1e-8","0","bin222.log"
"Nov 09 2012","2456240","374155201","442.22","3.37e-7","3.30e-8","-1.99","0","130.98","1e-8","0","bin223.log"
"Nov 16 2012","2456247","374760001","343.8","2.67e-7","2.90e-8","-1.99","0","137.81","1e-8","0","bin224.log"
"Nov 23 2012","2456254","375364801","57.85","8.64e-8","2.08e-8","-1.99","0","144.36","1e-8","0","bin225.log"
"Nov 30 2012","2456261","375969601","53.38","8.16e-8","2.05e-8","-1.99","0","150.40","1e-8","0","bin226.log"
"Dec 07 2012","2456269","376574401","190.34","1.89e-7","2.60e-8","-1.99","0","155.44","1e-8","0","bin227.log"
"Dec 14 2012","2456276","377179201","262.47","2.53e-7","3.10e-8","-1.99","0","158.75","1e-8","0","bin228.log"
"Dec 21 2012","2456283","377784001","205.73","1.89e-7","2.60e-8","-1.99","0","159.51","1e-8","0","bin229.log"
"Dec 28 2012","2456290","378388801","99.36","1.10e-7","2.07e-8","-1.99","0","157.56","1e-8","0","bin230.log"
"Jan 04 2013","2456296","378993601","94.74","1.11e-7","2.20e-8","-1.99","0","153.64","1e-8","0","bin231.log"
"Jan 11 2013","2456303","379598401","82.08","9.23e-8","2.02e-8","-1.99","0","148.63","1e-8","0","bin232.log"
"Jan 18 2013","2456310","380203201","46.04","6.93e-8","1.85e-8","-1.99","0","143.14","1e-8","0","bin233.log"
"Jan 25 2013","2456317","380808001","38.16","7.06e-8","1.92e-8","-1.99","0","137.47","1e-8","0","bin234.log"
"Feb 01 2013","2456324","381412801","64.88","1.06e-7","2.19e-8","-1.99","0","131.81","1e-8","0","bin235.log"
"Feb 08 2013","2456331","382017601","134.51","1.30e-7","2.30e-8","-1.99","0","126.24","1e-8","0","bin236.log"
"Feb 15 2013","2456338","382622401","68.18","8.97e-8","1.99e-8","-1.99","0","120.80","1e-8","0","bin237.log"
"Feb 22 2013","2456345","383227201","172.53","1.85e-7","2.60e-8","-1.99","0","115.48","1e-8","0","bin238.log"
"Mar 01 2013","2456354","383832001","98.15","1.02e-7","2.02e-8","-1.99","0","110.26","1e-8","0","bin239.log"
"Mar 08 2013","2456361","384436801","221.47","2.00e-7","2.50e-8","-1.99","0","105.13","1e-8","0","bin240.log"
"Mar 15 2013","2456368","385041601","260.1","2.21e-7","2.70e-8","-1.99","0","100.03","1e-8","0","bin241.log"
"Mar 22 2013","2456375","385646401","279.15","2.14e-7","2.60e-8","-1.99","0","94.94","1e-8","0","bin242.log"
"Mar 29 2013","2456382","386251201","66.2","7.62e-8","1.79e-8","-1.99","0","89.82","1e-8","0","bin243.log"
"Apr 05 2013","2456389","386856001","528.39","3.29e-7","3.00e-8","-1.99","0","84.62","1e-8","0","bin244.log"
"Apr 12 2013","2456396","387460801","830.92","4.31e-7","3.30e-8","-1.99","0","79.31","1e-8","0","bin245.log"
"Apr 19 2013","2456403","388065601","953.99","5.85e-7","4.30e-8","-1.99","0","73.87","1e-8","0","bin246.log"
"Apr 26 2013","2456410","388670401","591.43","3.77e-7","3.60e-8","-1.99","0","68.27","1e-8","0","bin247.log"
"May 03 2013","2456417","389275201","207.88","1.99e-7","2.70e-8","-1.99","0","62.50","1e-8","0","bin248.log"
"May 10 2013","2456424","389880001","207.21","2.01e-7","2.80e-8","-1.99","0","56.56","1e-8","0","bin249.log"
"May 17 2013","2456431","390484801","558.91","2.51e-7","2.20e-8","-1.99","0","50.46","1e-8","0","bin250.log"
"May 24 2013","2456438","391089601","442.62","3.69e-7","3.60e-8","-1.99","0","44.23","1e-8","0","bin251.log"
"May 31 2013","2456445","391694401","491.53","3.53e-7","3.30e-8","-1.99","0","37.93","1e-8","0","bin252.log"
"Jun 07 2013","2456451","392299201","280.41","2.43e-7","2.80e-8","-1.99","0","31.67","1e-8","0","bin253.log"
"Jun 14 2013","2456458","392904001","373.86","3.00e-7","3.20e-8","-1.99","0","25.65","1e-8","0","bin254.log"
"Jun 21 2013","2456465","393508801","278","2.50e-7","3.00e-8","-1.99","0","20.28","1e-8","0","bin255.log"
"Jun 28 2013","2456472","394113601","111.96","1.31e-7","2.40e-8","-1.99","0","16.38","1e-8","0","bin256.log"
"Jul 05 2013","2456480","394718401","103.13","1.02e-7","1.98e-8","-1.99","0","15.25","1e-8","0","bin257.log"
"Jul 12 2013","2456487","395323201","37.33","7.34e-8","1.93e-8","-1.99","0","17.47","1e-8","0","bin258.log"
"Jul 19 2013","2456494","395928001","49.75","8.59e-8","2.08e-8","-1.99","0","22.04","1e-8","0","bin259.log"
"Jul 26 2013","2456501","396532801","23.54","2.94e-8","1.26e-8","-1.99","0","27.80","1e-8","0","bin260.log"
"Aug 02 2013","2456507","397137601","50.2","7.40e-8","1.99e-8","-1.99","0","34.10","1e-8","0","bin261.log"
"Aug 09 2013","2456514","397742401","7.21","1.07e-8","8.35e-9","-1.99","0","40.67","1e-8","0","bin262.log"
"Aug 16 2013","2456521","398347201","30.55","5.88e-8","1.93e-8","-1.99","0","47.36","1e-8","0","bin263.log"
"Aug 23 2013","2456528","398952001","78.36","1.05e-7","2.28e-8","-1.99","0","54.10","1e-8","0","bin264.log"
"Aug 30 2013","2456535","399556801","16.17","3.58e-8","1.42e-8","-1.99","0","60.87","1e-8","0","bin265.log"
"Sep 06 2013","2456542","400161601","19.59","4.08e-8","1.51e-8","-1.99","0","67.66","1e-8","0","bin266.log"
"Sep 13 2013","2456549","400766401","55.47","6.61e-8","1.78e-8","-1.99","0","74.45","1e-8","0","bin267.log"
"Sep 20 2013","2456556","401371201","33.6","5.15e-8","1.65e-8","-1.99","0","81.27","1e-8","0","bin268.log"
"Sep 27 2013","2456563","401976001","2.45","3.25e-8","0","0","0","88.11","1e-8","0","bin269.log"
"Oct 04 2013","2456570","402580801","7.31","1.37e-8","9.47e-9","-1.99","0","94.98","1e-8","0","bin270.log"
"Oct 11 2013","2456577","403185601","4.91","2.51e-8","1.44e-8","-1.99","0","101.88","1e-8","0","bin271.log"
"Oct 18 2013","2456584","403790401","97.91","9.11e-8","1.72e-8","-1.99","0","108.83","1e-8","0","bin272.log"
"Oct 25 2013","2456591","404395201","78.52","1.50e-7","3.30e-8","-1.99","0","115.81","1e-8","0","bin273.log"
"Nov 01 2013","2456598","405000001","74.74","9.87e-8","2.15e-8","-1.99","0","122.79","1e-8","0","bin274.log"
"Nov 08 2013","2456605","405604801","77.37","8.84e-8","1.94e-8","-1.99","0","129.75","1e-8","0","bin275.log"
"Nov 15 2013","2456612","406209601","75.89","1.04e-7","2.15e-8","-1.99","0","136.61","1e-8","0","bin276.log"
"Nov 22 2013","2456619","406814401","26.25","5.24e-8","1.64e-8","-1.99","0","143.23","1e-8","0","bin277.log"
"Nov 29 2013","2456626","407419201","0.38","3.59e-8","0","0","0","149.38","1e-8","0","bin278.log"
"Dec 06 2013","2456633","408024001","5.81","1.94e-8","1.79e-8","-1.99","0","154.64","1e-8","0","bin279.log"
"Dec 13 2013","2456640","408628801","7.53","4.54e-8","2.56e-8","-1.99","0","158.33","1e-8","0","bin280.log"
"Dec 20 2013","2456647","409233601","104.76","9.10e-8","2.14e-8","-1.99","0","159.58","1e-8","0","bin281.log"
"Dec 27 2013","2456654","409838401","52.94","8.79e-8","1.96e-8","-1.99","0","158.08","1e-8","0","bin282.log"
"Jan 03 2014","2456660","410443201","6.2","2.47e-8","1.38e-8","-1.99","0","154.44","1e-8","0","bin283.log"
"Jan 10 2014","2456667","411048001","24.93","7.49e-8","2.48e-8","-1.99","0","149.57","1e-8","0","bin284.log"
"Jan 17 2014","2456674","411652801","41.61","1.33e-7","4.73e-8","-1.99","0","144.13","1e-8","0","bin285.log"
"Jan 24 2014","2456681","412257601","105.58","8.83e-8","1.57e-8","-1.99","0","138.48","1e-8","0","bin286.log"
"Jan 31 2014","2456688","412862401","179.97","9.33e-8","1.35e-8","-1.99","0","132.81","1e-8","0","bin287.log"
"Feb 07 2014","2456695","413467201","9.31","3.77e-8","1.65e-8","-1.99","0","127.23","1e-8","0","bin288.log"
"Feb 14 2014","2456702","414072001","24.93","4.55e-8","1.53e-8","-1.99","0","121.76","1e-8","0","bin289.log"
"Feb 21 2014","2456709","414676801","87.99","1.03e-7","1.98e-8","-1.99","0","116.41","1e-8","0","bin290.log"
"Feb 28 2014","2456716","415281601","207.88","3.01e-7","4.50e-8","-1.99","0","111.18","1e-8","0","bin291.log"
"Mar 07 2014","2456725","415886401","78.96","1.45e-7","3.30e-8","-1.99","0","106.03","1e-8","0","bin292.log"
"Mar 14 2014","2456732","416491201","105.1","1.85e-7","3.30e-8","-1.99","0","100.94","1e-8","0","bin293.log"
"Mar 21 2014","2456739","417096001","164.49","1.79e-7","2.90e-8","-1.99","0","95.85","1e-8","0","bin294.log"
"Mar 28 2014","2456746","417700801","63.01","9.38e-8","2.19e-8","-1.99","0","90.73","1e-8","0","bin295.log"
"Apr 04 2014","2456753","418305601","237.84","2.54e-7","3.50e-8","-1.99","0","85.55","1e-8","0","bin296.log"
"Apr 11 2014","2456760","418910401","428.19","3.17e-7","3.30e-8","-1.99","0","80.27","1e-8","0","bin297.log"
"Apr 18 2014","2456767","419515201","1351.46","7.43e-7","4.70e-8","-1.99","0","74.85","1e-8","0","bin298.log"
"Apr 25 2014","2456774","420120001","157.98","1.72e-7","2.60e-8","-1.99","0","69.28","1e-8","0","bin299.log"
"May 02 2014","2456781","420724801","399.96","3.24e-7","3.40e-8","-1.99","0","63.54","1e-8","0","bin300.log"
"May 09 2014","2456788","421329601","706.62","4.08e-7","3.50e-8","-1.99","0","57.63","1e-8","0","bin301.log"
"May 16 2014","2456795","421934401","537.22","3.60e-7","3.30e-8","-1.99","0","51.55","1e-8","0","bin302.log"
"May 23 2014","2456802","422539201","269.98","2.24e-7","2.80e-8","-1.99","0","45.34","1e-8","0","bin303.log"
"May 30 2014","2456809","423144001","181.66","1.79e-7","2.70e-8","-1.99","0","39.05","1e-8","0","bin304.log"
"Jun 06 2014","2456816","423748801","410.67","3.41e-7","3.40e-8","-1.99","0","32.77","1e-8","0","bin305.log"
"Jun 13 2014","2456823","424353601","166.84","1.69e-7","2.50e-8","-1.99","0","26.69","1e-8","0","bin306.log"
"Jun 20 2014","2456830","424958401","367.78","3.09e-7","3.30e-8","-1.99","0","21.16","1e-8","0","bin307.log"
"Jun 27 2014","2456837","425563201","518.93","4.37e-7","3.80e-8","-1.99","0","16.91","1e-8","0","bin308.log"
"Jul 04 2014","2456844","426168001","130.24","1.61e-7","2.40e-8","-1.99","0","15.20","1e-8","0","bin309.log"
"Jul 11 2014","2456851","426772801","108.57","1.40e-7","2.50e-8","-1.99","0","16.86","1e-8","0","bin310.log"
"Jul 18 2014","2456858","427377601","89.38","1.16e-7","2.17e-8","-1.99","0","21.12","1e-8","0","bin311.log"
"Jul 25 2014","2456865","427982401","108.39","1.60e-7","2.70e-8","-1.99","0","26.72","1e-8","0","bin312.log"
"Aug 01 2014","2456872","428587201","493.73","3.48e-7","3.30e-8","-1.99","0","32.96","1e-8","0","bin313.log"
"Aug 08 2014","2456879","429192001","233.47","2.76e-7","3.60e-8","-1.99","0","39.49","1e-8","0","bin314.log"
"Aug 15 2014","2456886","429796801","133.69","3.23e-7","5.70e-8","-1.99","0","46.16","1e-8","0","bin315.log"
"Aug 22 2014","2456893","430401601","290.35","2.97e-7","3.20e-8","-1.99","0","52.90","1e-8","0","bin316.log"
"Aug 29 2014","2456900","431006401","101.03","1.36e-7","2.60e-8","-1.99","0","59.67","1e-8","0","bin317.log"
"Sep 05 2014","2456906","431611201","246.66","2.03e-7","2.70e-8","-1.99","0","66.45","1e-8","0","bin318.log"
"Sep 12 2014","2456913","432216001","394.63","2.76e-7","3.00e-8","-1.99","0","73.25","1e-8","0","bin319.log"
"Sep 19 2014","2456920","432820801","453.38","3.34e-7","3.30e-8","-1.99","0","80.06","1e-8","0","bin320.log"
"Sep 26 2014","2456927","433425601","196.89","2.26e-7","3.10e-8","-1.99","0","86.89","1e-8","0","bin321.log"
"Oct 03 2014","2456934","434030401","91.37","1.48e-7","3.00e-8","-1.99","0","93.75","1e-8","0","bin322.log"
"Oct 10 2014","2456941","434635201","30.69","1.41e-7","4.76e-8","-1.99","0","100.65","1e-8","0","bin323.log"
"Oct 17 2014","2456948","435240001","51.67","1.27e-7","3.05e-8","-1.99","0","107.59","1e-8","0","bin324.log"
"Oct 24 2014","2456955","435844801","183.79","2.06e-7","3.00e-8","-1.99","0","114.57","1e-8","0","bin325.log"
"Oct 31 2014","2456962","436449601","64.05","8.50e-8","1.94e-8","-1.99","0","121.55","1e-8","0","bin326.log"
"Nov 07 2014","2456969","437054401","179.96","1.73e-7","2.50e-8","-1.99","0","128.52","1e-8","0","bin327.log"
"Nov 14 2014","2456976","437659201","662.29","4.34e-7","3.60e-8","-1.99","0","135.40","1e-8","0","bin328.log"
"Nov 21 2014","2456983","438264001","448.91","3.50e-7","3.60e-8","-1.99","0","142.08","1e-8","0","bin329.log"
"Nov 28 2014","2456990","438868801","158.12","2.73e-7","4.50e-8","-1.99","0","148.34","1e-8","0","bin330.log"
"Dec 05 2014","2456997","439473601","83.36","1.24e-7","2.58e-8","-1.99","0","153.80","1e-8","0","bin331.log"
"Dec 12 2014","2457004","440078401","149.21","1.56e-7","2.50e-8","-1.99","0","157.83","1e-8","0","bin332.log"
"Dec 19 2014","2457011","440683201","135.82","1.36e-7","2.20e-8","-1.99","0","159.56","1e-8","0","bin333.log"
"Dec 26 2014","2457018","441288001","138.45","1.63e-7","2.60e-8","-1.99","0","158.53","1e-8","0","bin334.log"
"Jan 02 2015","2457025","441892801","145.24","1.28e-7","2.10e-8","-1.99","0","155.20","1e-8","0","bin335.log"
"Jan 09 2015","2457032","442497601","207.29","2.05e-7","2.60e-8","-1.99","0","150.49","1e-8","0","bin336.log"
"Jan 16 2015","2457039","443102401","945.22","5.48e-7","3.90e-8","-1.99","0","145.12","1e-8","0","bin337.log"
"Jan 23 2015","2457046","443707201","1300.21","6.70e-7","4.20e-8","-1.99","0","139.49","1e-8","0","bin338.log"
"Jan 30 2015","2457053","444312001","383.8","3.05e-7","3.30e-8","-1.99","0","133.82","1e-8","0","bin339.log"
"Feb 06 2015","2457059","444916801","353.54","2.70e-7","3.00e-8","-1.99","0","128.21","1e-8","0","bin340.log"
"Feb 13 2015","2457066","445521601","201.52","1.77e-7","2.40e-8","-1.99","0","122.72","1e-8","0","bin341.log"
"Feb 20 2015","2457073","446126401","95.19","1.17e-7","2.10e-8","-1.99","0","117.36","1e-8","0","bin342.log"
"Feb 27 2015","2457080","446731201","415.38","3.04e-7","3.20e-8","-1.99","0","112.10","1e-8","0","bin343.log"
"Mar 06 2015","2457090","447336001","506.25","3.58e-7","3.30e-8","-1.99","0","106.94","1e-8","0","bin344.log"
"Mar 13 2015","2457097","447940801","501.92","3.70e-7","3.40e-8","-1.99","0","101.84","1e-8","0","bin345.log"
"Mar 20 2015","2457104","448545601","280.3","4.54e-7","5.80e-8","-1.99","0","96.75","1e-8","0","bin346.log"
"Mar 27 2015","2457111","449150401","491.4","4.10e-7","4.10e-8","-1.99","0","91.64","1e-8","0","bin347.log"
"Apr 03 2015","2457117","449755201","1164.45","7.08e-7","4.50e-8","-1.99","0","86.48","1e-8","0","bin348.log"
"Apr 10 2015","2457124","450360001","917.38","5.24e-7","3.70e-8","-1.99","0","81.21","1e-8","0","bin349.log"
"Apr 17 2015","2457131","450964801","1547.1","7.26e-7","4.30e-8","-1.99","0","75.82","1e-8","0","bin350.log"
"Apr 24 2015","2457138","451569601","493.42","3.05e-7","3.10e-8","-1.99","0","70.28","1e-8","0","bin351.log"
"May 01 2015","2457145","452174401","239.11","2.25e-7","2.90e-8","-1.99","0","64.57","1e-8","0","bin352.log"
"May 08 2015","2457152","452779201","480.61","3.48e-7","3.40e-8","-1.99","0","58.69","1e-8","0","bin353.log"
"May 15 2015","2457159","453384001","403.12","2.89e-7","3.00e-8","-1.99","0","52.64","1e-8","0","bin354.log"
"May 22 2015","2457166","453988801","400.26","3.31e-7","3.30e-8","-1.99","0","46.45","1e-8","0","bin355.log"
"May 29 2015","2457173","454593601","655.25","4.47e-7","3.70e-8","-1.99","0","40.17","1e-8","0","bin356.log"
"Jun 05 2015","2457180","455198401","295.1","2.24e-7","2.70e-8","-1.99","0","33.88","1e-8","0","bin357.log"
"Jun 12 2015","2457187","455803201","328.41","2.50e-7","2.70e-8","-1.99","0","27.74","1e-8","0","bin358.log"
"Jun 19 2015","2457194","456408001","235.36","2.31e-7","3.00e-8","-1.99","0","22.08","1e-8","0","bin359.log"
"Jun 26 2015","2457201","457012801","119.92","1.28e-7","2.30e-8","-1.99","0","17.52","1e-8","0","bin360.log"
"Jul 03 2015","2457208","457617601","89.58","1.12e-7","2.05e-8","-1.99","0","15.26","1e-8","0","bin361.log"
"Jul 10 2015","2457215","458222401","202.51","1.77e-7","2.50e-8","-1.99","0","16.34","1e-8","0","bin362.log"
"Jul 17 2015","2457222","458827201","94.3","1.02e-7","2.06e-8","-1.99","0","20.23","1e-8","0","bin363.log"
"Jul 24 2015","2457229","459432001","147.26","1.46e-7","2.40e-8","-1.99","0","25.67","1e-8","0","bin364.log"
"Jul 31 2015","2457236","460036801","42.05","7.11e-8","1.80e-8","-1.99","0","31.82","1e-8","0","bin365.log"
"Aug 07 2015","2457243","460641601","120.28","1.19e-7","2.17e-8","-1.99","0","38.32","1e-8","0","bin366.log"
"Aug 14 2015","2457250","461246401","80.24","1.05e-7","2.12e-8","-1.99","0","44.97","1e-8","0","bin367.log"
"Aug 21 2015","2457257","461851201","12.39","4.09e-8","1.64e-8","-1.99","0","51.70","1e-8","0","bin368.log"
"Aug 28 2015","2457264","462456001","17.68","4.53e-8","1.61e-8","-1.99","0","58.47","1e-8","0","bin369.log"
"Sep 04 2015","2457270","463060801","35.46","5.41e-8","1.72e-8","-1.99","0","65.25","1e-8","0","bin370.log"
"Sep 11 2015","2457277","463665601","58.95","8.02e-8","1.92e-8","-1.99","0","72.04","1e-8","0","bin371.log"
"Sep 18 2015","2457284","464270401","173.81","1.52e-7","2.50e-8","-1.99","0","78.84","1e-8","0","bin372.log"
"Sep 25 2015","2457291","464875201","187.84","1.76e-7","2.50e-8","-1.99","0","85.67","1e-8","0","bin373.log"
"Oct 02 2015","2457299","465480001","180.92","1.50e-7","2.30e-8","-1.99","0","92.53","1e-8","0","bin374.log"
"Oct 09 2015","2457306","466084801","53.02","9.23e-8","2.11e-8","-1.99","0","99.43","1e-8","0","bin375.log"
"Oct 16 2015","2457313","466689601","145.77","1.58e-7","2.50e-8","-1.99","0","106.36","1e-8","0","bin376.log"
"Oct 23 2015","2457320","467294401","138.26","1.58e-7","2.40e-8","-1.99","0","113.33","1e-8","0","bin377.log"
"Oct 30 2015","2457327","467899201","298","2.16e-7","2.60e-8","-1.99","0","120.31","1e-8","0","bin378.log"
"Nov 06 2015","2457333","468504001","1003.06","5.53e-7","3.80e-8","-1.99","0","127.29","1e-8","0","bin379.log"
"Nov 13 2015","2457340","469108801","803.79","4.61e-7","3.60e-8","-1.99","0","134.19","1e-8","0","bin380.log"
"Nov 20 2015","2457347","469713601","1083.57","5.74e-7","4.00e-8","-1.99","0","140.91","1e-8","0","bin381.log"
"Nov 27 2015","2457354","470318401","754.49","4.39e-7","3.50e-8","-1.99","0","147.27","1e-8","0","bin382.log"
"Dec 04 2015","2457362","470923201","308.42","2.34e-7","2.80e-8","-1.99","0","152.91","1e-8","0","bin383.log"
"Dec 11 2015","2457369","471528001","446.97","3.01e-7","3.00e-8","-1.99","0","157.26","1e-8","0","bin384.log"
"Dec 18 2015","2457376","472132801","153.96","1.36e-7","2.20e-8","-1.99","0","159.46","1e-8","0","bin385.log"
