Date(UTC),Julian Date,TS,Photon Flux [0.1-100 GeV](photons cm-2 s-1),Photon Flux Error(photons cm-2 s-1)
Dec 25 2015,2457383,178.44,1.7e-07,2.4e-08
Jan 01 2016,2457389,415.66,3.1e-07,3.2e-08
Jan 08 2016,2457396,656.25,4.01e-07,3.4e-08
Jan 15 2016,2457403,461.49,2.67e-07,2.7e-08
Jan 22 2016,2457410,261.3,2.1e-07,2.6e-08
Jan 29 2016,2457417,70.73,8.52e-08,1.93e-08
Feb 05 2016,2457423,125.76,1.54e-07,2.6e-08
Feb 12 2016,2457430,189.98,1.85e-07,2.6e-08
Feb 19 2016,2457437,253.34,1.88e-07,2.4e-08
Feb 26 2016,2457444,195.95,1.59e-07,2.4e-08
Mar 04 2016,2457453,168.91,1.59e-07,2.4e-08
Mar 11 2016,2457460,110.19,1.17e-07,2.09e-08
Mar 18 2016,2457467,256.29,2.24e-07,2.8e-08
Mar 25 2016,2457474,170.2,1.99e-07,2.9e-08
Apr 01 2016,2457480,208.68,1.94e-07,2.6e-08
Apr 08 2016,2457487,145.34,1.45e-07,2.3e-08
Apr 15 2016,2457494,147.09,1.36e-07,2.2e-08
Apr 22 2016,2457501,157.12,1.56e-07,2.3e-08
Apr 29 2016,2457508,227.89,1.65e-07,2.3e-08
May 06 2016,2457516,196.75,1.82e-07,2.5e-08
May 13 2016,2457523,82.85,8.93e-08,1.9e-08
May 20 2016,2457530,72.07,1.01e-07,2.1e-08
May 27 2016,2457537,140.92,1.4e-07,2.2e-08
Jun 03 2016,2457543,139.53,1.48e-07,2.3e-08
Jun 10 2016,2457550,22.48,6.08e-08,2e-08
Jun 17 2016,2457557,86.07,1.18e-07,2.29e-08
Jun 24 2016,2457564,14.8,4.31e-08,1.75e-08
Jul 01 2016,2457572,35.2,4.97e-08,1.58e-08
Jul 08 2016,2457579,17.22,4.86e-08,1.68e-08
Jul 15 2016,2457586,9.86,3.75e-08,1.71e-08
Jul 22 2016,2457593,68.61,7.56e-08,1.86e-08
Jul 29 2016,2457600,121.29,1.39e-07,2.3e-08
Aug 05 2016,2457606,16.86,1.96e-07,1.08e-07
Aug 12 2016,2457613,45.79,6.87e-08,1.85e-08
Aug 19 2016,2457620,10.84,3.13e-08,1.47e-08
Aug 26 2016,2457627,89.79,7.55e-08,1.71e-08
Sep 02 2016,2457633,45.03,6.99e-08,1.79e-08
Sep 09 2016,2457640,43.3,6.1e-08,1.71e-08
Sep 16 2016,2457647,54.74,7.59e-08,1.84e-08
Sep 23 2016,2457654,62.06,9.47e-08,2.12e-08
Sep 30 2016,2457661,141.38,1.54e-07,2.5e-08
Oct 07 2016,2457669,43.03,8.24e-08,2.07e-08
Oct 14 2016,2457676,34.8,7.25e-08,2.16e-08
Oct 21 2016,2457683,23.7,5.03e-08,1.77e-08
Oct 28 2016,2457690,2.16,6.85e-08,3.425e-08
Nov 04 2016,2457696,82.78,1.05e-07,2.11e-08
Nov 11 2016,2457703,96.15,9.19e-08,1.98e-08
Nov 18 2016,2457710,20.95,3.77e-08,1.56e-08
Nov 25 2016,2457717,47.93,6.88e-08,1.73e-08
Dec 02 2016,2457725,26.57,5.37e-08,1.73e-08
Dec 09 2016,2457732,82.98,1.08e-07,2.18e-08
Dec 16 2016,2457739,43.89,7.01e-08,1.86e-08
Dec 23 2016,2457746,0.0,1.91e-08,9.55e-09
Dec 30 2016,2457753,29.24,5.04e-08,1.65e-08
Jan 06 2017,2457759,12.74,3.7e-08,1.58e-08
Jan 13 2017,2457766,12.58,4.77e-08,1.81e-08
Jan 20 2017,2457773,12.5,3.27e-08,1.41e-08
Jan 27 2017,2457780,26.02,4.53e-08,1.73e-08
Feb 03 2017,2457787,80.65,7.83e-08,1.86e-08
Feb 10 2017,2457794,19.87,3.57e-08,1.33e-08
Feb 17 2017,2457801,17.51,3.79e-08,1.58e-08
Feb 24 2017,2457808,10.02,3.97e-08,1.66e-08
Mar 03 2017,2457817,3.1,5.06e-08,2.53e-08
Mar 10 2017,2457824,47.81,6.63e-08,1.74e-08
Mar 17 2017,2457831,25.78,6.86e-08,2.04e-08
Mar 24 2017,2457838,18.04,4.24e-08,1.65e-08
Mar 31 2017,2457845,63.78,1.02e-07,2.22e-08
Apr 07 2017,2457852,9.63,6.05e-08,2.83e-08
Apr 14 2017,2457859,88.47,1.13e-07,2.05e-08
Apr 21 2017,2457866,109.06,1.19e-07,2.08e-08
Apr 28 2017,2457873,89.16,1.28e-07,2.3e-08
May 05 2017,2457880,308.69,2.42e-07,2.8e-08
May 12 2017,2457887,179.75,1.82e-07,2.6e-08
May 19 2017,2457894,266.18,2.47e-07,3e-08
May 26 2017,2457901,192.18,1.96e-07,2.8e-08
Jun 02 2017,2457907,69.11,9.88e-08,2.07e-08
Jun 09 2017,2457914,106.67,1.22e-07,2e-08
Jun 16 2017,2457921,118.6,1.4e-07,2.3e-08
Jun 23 2017,2457928,92.76,1.18e-07,2.3e-08
Jun 30 2017,2457935,85.88,1.36e-07,2.7e-08
Jul 07 2017,2457943,158.4,1.93e-07,2.8e-08
Jul 14 2017,2457950,208.56,1.68e-07,2.4e-08
Jul 21 2017,2457957,464.39,3.22e-07,3.1e-08
Jul 28 2017,2457964,1250.11,6.45e-07,4e-08
Aug 04 2017,2457970,727.42,4.96e-07,4e-08
Aug 11 2017,2457977,620.93,4.29e-07,3.6e-08
Aug 18 2017,2457984,186.22,1.92e-07,2.7e-08
Aug 25 2017,2457991,514.53,4.11e-07,3.7e-08
Sep 01 2017,2457998,121.03,1.47e-07,2.4e-08
Sep 08 2017,2458005,432.43,3.47e-07,3.5e-08
Sep 15 2017,2458012,390.46,3.18e-07,3.4e-08
Sep 22 2017,2458019,246.3,2.45e-07,3e-08
Sep 29 2017,2458026,290.24,2.06e-07,2.6e-08
Oct 06 2017,2458033,240.23,2.27e-07,2.8e-08
Oct 13 2017,2458040,344.61,2.62e-07,3e-08
Oct 20 2017,2458047,229.91,2.14e-07,2.7e-08
Oct 27 2017,2458054,107.28,1.46e-07,2.4e-08
Nov 03 2017,2458061,147.04,1.68e-07,2.5e-08
Nov 10 2017,2458068,118.35,1.18e-07,2.09e-08
Nov 17 2017,2458075,193.63,1.93e-07,2.6e-08
Nov 24 2017,2458082,237.39,2.36e-07,3e-08
Dec 01 2017,2458089,244.35,2.13e-07,2.8e-08
Dec 08 2017,2458096,151.25,1.79e-07,2.7e-08
Dec 15 2017,2458103,316.01,2.55e-07,2.9e-08
Dec 22 2017,2458110,517.04,3.64e-07,3.4e-08
Dec 29 2017,2458117,1462.1,7.7e-07,4.7e-08
Jan 05 2018,2458123,708.66,4.54e-07,3.8e-08
Jan 12 2018,2458130,589.27,3.97e-07,3.5e-08
Jan 19 2018,2458137,450.07,3.4e-07,3.4e-08
Jan 26 2018,2458144,286.05,2.35e-07,2.8e-08
Feb 02 2018,2458151,803.05,4.91e-07,3.7e-08
Feb 09 2018,2458158,691.29,5.08e-07,4e-08
Feb 16 2018,2458165,821.45,5.06e-07,3.8e-08
Feb 23 2018,2458172,219.17,2.03e-07,2.6e-08
Mar 02 2018,2458181,173.59,1.69e-07,2.4e-08
Mar 09 2018,2458188,486.55,3.35e-07,3.1e-08
Mar 16 2018,2458195,189.16,3.07e-07,4.4e-08
Apr 27 2018,2458237,61.74,4.74e-07,1.35e-07
May 04 2018,2458244,841.55,3.13e-07,2.1e-08
May 11 2018,2458251,802.71,3.4e-07,2.5e-08
May 18 2018,2458258,27.69,2.27e-07,9.7e-08
May 25 2018,2458265,850.29,3.82e-07,2.7e-08
Jun 01 2018,2458272,1005.32,4.62e-07,3.2e-08
Jun 08 2018,2458279,262.63,3.11e-07,4.1e-08
Jun 22 2018,2458293,1013.34,3.45e-07,2.3e-08
Jul 06 2018,2458307,144.29,2.7e-07,4.7e-08
Jul 13 2018,2458314,320.67,2.09e-07,2.3e-08
Jul 20 2018,2458321,313.6,2.4e-07,2.7e-08
Jul 27 2018,2458328,34.87,2.06e-07,7e-08
Aug 03 2018,2458334,763.52,3.52e-07,2.7e-08
Aug 10 2018,2458341,705.34,2.74e-07,2.1e-08
Aug 17 2018,2458348,196.71,2.63e-07,4.1e-08
Aug 24 2018,2458355,158.07,2.22e-07,3.4e-08
Aug 31 2018,2458362,868.48,3.5e-07,2.6e-08
Sep 07 2018,2458369,145.14,2.5e-07,4.1e-08
Sep 14 2018,2458376,280.87,1.8e-07,2.2e-08
Sep 21 2018,2458383,255.06,1.2e-07,1.5e-08
Sep 28 2018,2458390,382.02,1.57e-07,1.6e-08
Oct 05 2018,2458397,180.42,1.38e-07,1.9e-08
Oct 26 2018,2458418,108.26,9.26e-08,1.65e-08
Nov 02 2018,2458425,93.53,6.62e-08,1.35e-08
Nov 09 2018,2458432,47.39,6.84e-08,1.66e-08
Nov 16 2018,2458439,50.83,6.89e-08,1.66e-08
Nov 23 2018,2458446,144.25,7.9e-08,1.32e-08
Nov 30 2018,2458453,205.85,2.08e-07,2.8e-08
Dec 07 2018,2458460,1316.65,5.29e-07,3.3e-08
Dec 14 2018,2458467,1997.91,7.77e-07,4.2e-08
Dec 21 2018,2458474,481.99,3.02e-07,3e-08
Dec 28 2018,2458481,174.01,2.18e-07,3.3e-08
Jan 04 2019,2458488,43.27,5.62e-08,1.53e-08
Jan 11 2019,2458495,12.35,3.28e-08,1.35e-08
Jan 18 2019,2458502,35.1,6.9e-08,1.83e-08
Jan 25 2019,2458509,62.02,6.76e-08,1.48e-08
Feb 01 2019,2458515,53.81,6.36e-08,1.69e-08
Feb 08 2019,2458522,125.93,1.07e-07,1.95e-08
Feb 15 2019,2458529,119.68,1.73e-07,3.2e-08
Feb 22 2019,2458536,103.24,1.08e-07,2.08e-08
Mar 01 2019,2458546,237.26,1.67e-07,2.3e-08
Mar 08 2019,2458553,623.52,3.98e-07,3.4e-08
Mar 15 2019,2458560,312.34,2.49e-07,2.8e-08
Mar 22 2019,2458567,188.55,1.77e-07,2.5e-08
Mar 29 2019,2458574,109.87,1.07e-07,2.07e-08
Apr 05 2019,2458580,145.57,1.64e-07,2.6e-08
Apr 12 2019,2458587,582.99,3.14e-07,2.7e-08
Apr 19 2019,2458594,401.58,2.08e-07,2e-08
Apr 26 2019,2458601,359.11,2.48e-07,2.7e-08
May 03 2019,2458608,125.47,1.17e-07,2.06e-08
May 10 2019,2458615,325.26,2.48e-07,2.8e-08
May 17 2019,2458622,149.66,1.54e-07,2.4e-08
May 24 2019,2458629,135.62,1.48e-07,2.5e-08
May 31 2019,2458636,483.54,2.68e-07,2.4e-08
Jun 07 2019,2458643,211.71,1.46e-07,2e-08
Jun 14 2019,2458650,207.61,1.95e-07,2.8e-08
Jun 21 2019,2458657,318.36,2.49e-07,2.9e-08
Jun 28 2019,2458664,227.69,1.86e-07,2.6e-08
Jul 05 2019,2458671,378.29,2.88e-07,3.1e-08
Jul 12 2019,2458678,175.21,2.04e-07,2.9e-08
Jul 19 2019,2458685,309.85,1.72e-07,2e-08
Jul 26 2019,2458692,242.66,2.18e-07,2.8e-08
Aug 02 2019,2458699,121.84,1.34e-07,2.4e-08
Aug 09 2019,2458706,178.69,1.86e-07,2.6e-08
Aug 16 2019,2458713,438.29,3.39e-07,3.2e-08
Aug 23 2019,2458720,499.95,3.44e-07,3.3e-08
Aug 30 2019,2458727,423.44,2.65e-07,2.7e-08
Sep 06 2019,2458733,483.97,2.33e-07,2.1e-08
Sep 13 2019,2458740,285.41,2.18e-07,2.6e-08
Sep 20 2019,2458747,300.54,2.28e-07,2.7e-08
Sep 27 2019,2458754,307.81,1.88e-07,2.1e-08
Oct 04 2019,2458762,199.09,1.77e-07,2.4e-08
Oct 11 2019,2458769,483.2,3.14e-07,3e-08
Oct 18 2019,2458776,259.35,2.07e-07,2.6e-08
Oct 25 2019,2458783,322.86,2.57e-07,3e-08
Nov 01 2019,2458789,202.13,1.6e-07,2.3e-08
Nov 08 2019,2458796,164.63,1.34e-07,2e-08
Nov 15 2019,2458803,661.97,3.42e-07,2.8e-08
Nov 22 2019,2458810,552.39,3.71e-07,3.4e-08
Nov 29 2019,2458817,319.42,2.44e-07,2.8e-08
Dec 06 2019,2458824,198.67,2.06e-07,2.8e-08
Dec 13 2019,2458831,216.09,1.79e-07,2.5e-08
Dec 20 2019,2458838,96.2,2.04e-07,4e-08
Dec 27 2019,2458845,530.87,3.61e-07,3.3e-08
Jan 03 2020,2458852,240.26,2.77e-07,3.8e-08
Jan 10 2020,2458859,400.72,3.53e-07,3.5e-08
Jan 17 2020,2458866,765.53,4.4e-07,3.5e-08
Jan 24 2020,2458873,454.77,3.46e-07,3.3e-08
Jan 31 2020,2458880,306.86,2.43e-07,2.8e-08
Feb 07 2020,2458886,182.29,1.93e-07,3e-08
Feb 14 2020,2458893,344.06,2.5e-07,2.6e-08
Feb 21 2020,2458900,339.3,2.77e-07,3.1e-08
Feb 28 2020,2458907,308.6,2.71e-07,3e-08
Mar 06 2020,2458916,547.6,3.22e-07,3e-08
Mar 13 2020,2458923,550.84,3.46e-07,3.1e-08
Mar 20 2020,2458930,337.19,2.77e-07,3.1e-08
Mar 27 2020,2458937,545.64,4.02e-07,3.6e-08
Apr 03 2020,2458943,1056.85,6.08e-07,4.2e-08
Apr 10 2020,2458950,682.33,4.79e-07,3.8e-08
Apr 17 2020,2458957,684.86,3.15e-07,2.5e-08
Apr 24 2020,2458964,555.63,2.53e-07,2.3e-08
May 01 2020,2458972,247.35,1.95e-07,2.5e-08
May 08 2020,2458979,409.64,3.16e-07,3.1e-08
May 15 2020,2458986,325.49,2.33e-07,2.8e-08
May 22 2020,2458993,334.42,2.86e-07,3.1e-08
May 29 2020,2459000,132.05,1.52e-07,2.5e-08
Jun 05 2020,2459006,295.45,1.61e-07,1.9e-08
Jun 12 2020,2459013,193.76,2.09e-07,2.8e-08
Jun 19 2020,2459020,403.02,3.14e-07,3.2e-08
Jun 26 2020,2459027,603.0,4.21e-07,3.5e-08
Jul 03 2020,2459035,364.89,2.59e-07,2.9e-08
Jul 10 2020,2459042,323.89,2.3e-07,2.7e-08
Jul 17 2020,2459049,136.88,1.38e-07,2.3e-08
Jul 24 2020,2459056,107.91,8.72e-08,1.55e-08
Jul 31 2020,2459063,55.87,8.85e-08,2.17e-08
Aug 07 2020,2459069,190.35,1.3e-07,2e-08
Aug 14 2020,2459076,275.3,2.13e-07,2.7e-08
Aug 21 2020,2459083,229.95,1.95e-07,2.7e-08
Aug 28 2020,2459090,197.05,1.82e-07,2.6e-08
Sep 04 2020,2459096,398.53,2.5e-07,2.6e-08
Sep 11 2020,2459103,445.65,2.32e-07,2.2e-08
Sep 18 2020,2459110,154.19,1.5e-07,2.4e-08
Sep 25 2020,2459117,122.56,1.19e-07,2e-08
Oct 02 2020,2459125,214.4,1.47e-07,2e-08
Oct 09 2020,2459132,182.94,1.7e-07,2.4e-08
Oct 16 2020,2459139,144.9,1.3e-07,2.1e-08
Oct 23 2020,2459146,108.19,1.36e-07,2.5e-08
Oct 30 2020,2459153,196.35,1.6e-07,2.3e-08
Nov 06 2020,2459159,246.14,2.1e-07,2.7e-08
Nov 13 2020,2459166,268.09,1.98e-07,2.3e-08
Nov 20 2020,2459173,105.02,1.06e-07,1.95e-08
Nov 27 2020,2459180,53.4,8.24e-08,2.08e-08
Dec 04 2020,2459188,103.44,1.18e-07,2.21e-08
Dec 11 2020,2459195,161.76,1.58e-07,2.4e-08
Dec 18 2020,2459202,106.59,9.82e-08,1.9e-08
Dec 25 2020,2459209,61.35,1.31e-07,3.19e-08
Jan 01 2021,2459215,122.51,1.09e-07,2.01e-08
Jan 08 2021,2459222,21.97,7.44e-08,2.67e-08
Jan 15 2021,2459229,212.33,1.84e-07,2.6e-08
Jan 22 2021,2459236,419.56,2.81e-07,2.9e-08
Jan 29 2021,2459243,214.83,1.91e-07,2.5e-08
Feb 05 2021,2459250,181.17,1.71e-07,2.5e-08
Feb 12 2021,2459257,83.91,9e-08,1.91e-08
Feb 19 2021,2459264,120.33,1.17e-07,1.96e-08
Feb 26 2021,2459271,99.06,1.12e-07,2.18e-08
Mar 05 2021,2459280,159.32,1.55e-07,2.4e-08
Mar 12 2021,2459287,222.45,1.97e-07,2.6e-08
Mar 19 2021,2459294,204.27,1.53e-07,2.3e-08
Mar 26 2021,2459301,161.5,1.54e-07,2.3e-08
Apr 02 2021,2459307,94.79,9.42e-08,1.93e-08
Apr 09 2021,2459314,83.84,1.01e-07,2.09e-08
Apr 16 2021,2459321,51.72,7.48e-08,1.9e-08
Apr 23 2021,2459328,155.87,1.19e-07,1.6e-08
Apr 30 2021,2459335,370.12,2.13e-07,2.3e-08
May 07 2021,2459343,89.44,9.45e-08,1.94e-08
May 14 2021,2459350,190.75,1.99e-07,2.7e-08
May 21 2021,2459357,91.61,1.29e-07,2.4e-08
May 28 2021,2459364,157.15,1.62e-07,2.4e-08
Jun 04 2021,2459370,121.12,1.43e-07,2.5e-08
Jun 11 2021,2459377,180.8,1.31e-07,1.8e-08
Jun 18 2021,2459384,154.88,1.7e-07,2.7e-08
Jun 25 2021,2459391,85.2,1.09e-07,2.07e-08
Jul 02 2021,2459399,323.15,2.42e-07,2.7e-08
Jul 09 2021,2459406,125.61,1.28e-07,2.2e-08
Jul 16 2021,2459413,90.09,1.27e-07,2.4e-08
Jul 23 2021,2459420,129.43,1.31e-07,2.2e-08
Jul 30 2021,2459427,329.5,1.97e-07,2.1e-08
Aug 06 2021,2459433,222.25,2.15e-07,2.8e-08
Aug 13 2021,2459440,112.62,1.1e-07,1.99e-08
Aug 20 2021,2459447,231.95,2.34e-07,3e-08
Aug 27 2021,2459454,226.45,2.23e-07,2.8e-08
Sep 03 2021,2459461,289.93,2.48e-07,2.9e-08
Sep 10 2021,2459468,363.29,2.1e-07,2.2e-08
Sep 17 2021,2459475,192.51,1.43e-07,2e-08
Sep 24 2021,2459482,77.17,9.75e-08,1.97e-08
Oct 01 2021,2459489,118.83,1.09e-07,1.92e-08
Oct 08 2021,2459496,115.5,1.02e-07,1.75e-08
Oct 15 2021,2459503,12.81,4.24e-08,1.66e-08
Oct 22 2021,2459510,224.04,2.03e-07,2.6e-08
Oct 29 2021,2459517,220.15,1.62e-07,2.4e-08
Nov 05 2021,2459524,88.86,8.95e-08,1.89e-08
Nov 12 2021,2459531,114.13,9.43e-08,1.92e-08
Nov 19 2021,2459538,201.88,1.5e-07,2.1e-08
Nov 26 2021,2459545,107.24,1.18e-07,2.38e-08
Dec 03 2021,2459552,40.18,7.42e-08,2e-08
Dec 10 2021,2459559,124.55,1.26e-07,2.3e-08
Dec 17 2021,2459566,97.66,1.15e-07,2.11e-08
Dec 24 2021,2459573,65.4,9.77e-08,2.21e-08
Dec 31 2021,2459580,93.79,1.29e-07,2.6e-08
Jan 07 2022,2459586,71.53,1.02e-07,2.11e-08
Jan 14 2022,2459593,46.53,1.21e-07,3e-08
Jan 21 2022,2459600,96.63,1.04e-07,2.08e-08
Jan 28 2022,2459607,64.48,8.8e-08,1.98e-08
Feb 04 2022,2459614,94.53,1.02e-07,1.97e-08
Feb 11 2022,2459621,141.16,1.48e-07,2.4e-08
Feb 18 2022,2459628,68.52,8.21e-08,1.83e-08
Feb 25 2022,2459635,22.88,5.76e-08,1.78e-08
Mar 04 2022,2459644,103.53,1.25e-07,2.4e-08
Mar 11 2022,2459651,94.61,1.03e-07,1.92e-08
Mar 18 2022,2459658,135.32,1.21e-07,2e-08
Mar 25 2022,2459665,56.53,8.29e-08,1.9e-08
Apr 01 2022,2459672,99.88,1.06e-07,2e-08
Apr 08 2022,2459679,84.65,8.4e-08,1.79e-08
Apr 15 2022,2459686,46.27,6.31e-08,1.74e-08
Apr 22 2022,2459693,114.17,9.38e-08,1.78e-08
Apr 29 2022,2459700,228.38,1.41e-07,1.7e-08
May 06 2022,2459707,69.29,8.47e-08,1.77e-08
May 13 2022,2459714,75.55,1.12e-07,2.2e-08
May 20 2022,2459721,49.91,6.84e-08,1.74e-08
May 27 2022,2459728,57.62,7.27e-08,1.81e-08
Jun 03 2022,2459735,42.19,7.6e-08,1.98e-08
Jun 10 2022,2459742,22.69,4.16e-08,1.5e-08
Jun 17 2022,2459749,34.44,4.09e-08,1.3e-08
Jun 24 2022,2459756,32.3,7.03e-08,2.19e-08
Jul 01 2022,2459763,77.06,8.94e-08,1.9e-08
Jul 08 2022,2459770,27.41,4.9e-08,1.63e-08
Jul 15 2022,2459777,41.39,4.96e-08,1.59e-08
Jul 22 2022,2459784,56.27,7.11e-08,1.81e-08
Jul 29 2022,2459791,76.67,7.87e-08,1.74e-08
Aug 05 2022,2459797,18.95,3.92e-08,1.36e-08
Aug 12 2022,2459804,11.26,3.31e-08,1.42e-08
Aug 19 2022,2459811,90.14,9.37e-08,1.94e-08
Aug 26 2022,2459818,61.93,7.09e-08,1.79e-08
Sep 02 2022,2459825,76.87,9.9e-08,1.98e-08
Sep 09 2022,2459832,40.64,4.5e-08,1.35e-08
Sep 16 2022,2459839,169.83,1.07e-07,1.58e-08
Sep 23 2022,2459846,58.41,6.83e-08,1.73e-08
Sep 30 2022,2459853,37.09,6.77e-08,1.81e-08
Oct 07 2022,2459860,84.86,7.45e-08,1.53e-08
Oct 14 2022,2459867,76.77,6.79e-08,1.52e-08
Oct 21 2022,2459874,53.85,8.43e-08,1.96e-08
Oct 28 2022,2459881,14.6,4.19e-08,1.69e-08
Nov 04 2022,2459888,57.58,8.59e-08,1.98e-08
Nov 11 2022,2459895,64.54,8.17e-08,1.9e-08
Nov 18 2022,2459902,57.4,8.19e-08,1.98e-08
Nov 25 2022,2459909,115.53,1.08e-07,1.89e-08
Dec 02 2022,2459916,47.6,1.15e-07,2.72e-08
Dec 09 2022,2459923,107.33,1.32e-07,2.3e-08
Dec 16 2022,2459930,39.91,4.64e-08,1.53e-08
Dec 23 2022,2459937,52.14,6.99e-08,1.73e-08
Dec 30 2022,2459944,88.35,1.19e-07,2.48e-08
Jan 06 2023,2459951,73.97,8.25e-08,1.85e-08
Jan 13 2023,2459958,53.69,6.78e-08,1.92e-08
Jan 20 2023,2459965,40.14,6.37e-08,1.8e-08
Jan 27 2023,2459972,44.88,6.9e-08,1.71e-08
Feb 03 2023,2459978,207.9,1.51e-07,2.2e-08
Feb 10 2023,2459985,122.71,9.8e-08,1.93e-08
Feb 17 2023,2459992,15.16,3.32e-08,1.54e-08
Feb 24 2023,2459999,51.42,7.62e-08,1.73e-08
Mar 03 2023,2460009,12.89,3.5e-08,1.46e-08
Mar 10 2023,2460016,45.82,6.92e-08,1.81e-08
Mar 17 2023,2460023,50.41,5.6e-08,1.46e-08
Mar 24 2023,2460030,28.77,5.16e-08,1.53e-08
Mar 31 2023,2460037,44.82,6.27e-08,1.69e-08
Apr 07 2023,2460043,87.39,8.17e-08,1.74e-08
Apr 14 2023,2460050,11.64,2.82e-08,1.33e-08
Apr 21 2023,2460057,29.55,4.16e-08,1.57e-08
Apr 28 2023,2460064,46.38,4.22e-08,1.11e-08
May 05 2023,2460071,82.69,6.64e-08,1.34e-08
May 12 2023,2460078,31.32,4.69e-08,1.37e-08
May 19 2023,2460085,68.61,7.87e-08,1.79e-08
May 26 2023,2460092,22.45,4.84e-08,1.61e-08
Jun 02 2023,2460099,51.85,6.19e-08,1.58e-08
Jun 09 2023,2460106,5.71,2.23e-08,1.44e-08
Jun 16 2023,2460113,5.37,2.25e-08,1.19e-08
Jun 23 2023,2460120,20.82,2.17e-08,1.02e-08
Jun 30 2023,2460127,5.96,2.07e-08,1.32e-08
Jul 07 2023,2460134,22.57,2.66e-08,1.1e-08
Jul 14 2023,2460141,15.17,4.18e-08,1.6e-08
Jul 21 2023,2460148,38.82,6.05e-08,1.85e-08
Sep 08 2023,2460196,10.98,3.04e-08,1.33e-08
